序号,区域,项目名称,站点名称,产品型号,设备类型,设备id,最新上报时间,状态,厂商信息,站点编号,经纬度,施工队,产品内部型号,,,,,,,,,,,,,,,,,,,,,,,,,,,
,商洛市,,商洛市山阳县陕西信合马滩分理处,ZC_Repeat02,电梯,861410049533010,2025-12-09 00:00:25,202222,盛世复兴技术(北京)有限公司,SX-SL-T-SSFX-000010,143.17511,王,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,商洛市,,商洛市商州区天天乐超市,ZC_Repeat04,平层,860374056926734,2025-12-09 00:01:58,000002,盛世复兴技术(北京)有限公司,SX-SL-T-SSFX-000011,143.79623,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市(南区)长安陕西开放大学地下车库（第二批）,ZC_Repeat01,平层,868681043895067,2025-12-08 23:51:38,002000,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000559,143.03621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市北大附属幼儿园地下室,ZC_Repeat03,平层,866094052459472,2022-08-25 18:34:52,332332,江苏Vendor C技术有限公司,AH-HF-T-ZC-000027,149.03223,高坤祥,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,860374057096222,ZC_Repeat04,平层,860374057096222,2024-09-19 12:36:58,333333,江苏Vendor C技术有限公司,860374057096222,143.2707,,04.01.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,西安市（北区）未央保亿大明宫国际B2F车库（第二批）,ZC_Repeat04,平层,860374056958331,2024-10-22 15:17:59,333333,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000557,143.2707,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,宁波市,,宁波市海曙区集士港镇荣安桃李郡小区12幢地下停车场,ZC_Repeat04,平层,860374056949504,2021-04-22 13:58:41,333333,江苏Vendor C技术有限公司,ZJ-NB-T-ZC-000011,151.3099,黄永明,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,860374057095539,ZC_Repeat04,平层,860374057095539,2022-01-16 13:32:56,333333,江苏Vendor C技术有限公司,860374057095539,140.42822,,04.01.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市（西区）外事学院行政楼B1F（第二批）,ZC_Repeat01,平层,868681043922242,2025-12-08 23:37:15,000000,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000355,150.99008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,宁波市,,宁波市海曙区集士港镇荣安桃李郡小区12幢西侧电梯,ZC_Repeat03,电梯,866094052604028,2024-06-15 10:08:16,323222,江苏Vendor C技术有限公司,ZJ-NB-T-ZC-000012,151.30914,黄永明,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,泰州市,,泰州市嘉和幸福里地下车库,ZC_Repeat04,平层,860374056959156,2025-12-09 00:02:40,000000,江苏Vendor C技术有限公司,JS-TZ-T-ZC-000002,152.36935,张工,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,泰州市,,泰州市嘉和幸福里地下车库,ZC_Repeat03,平层,866094052459696,2025-12-09 00:01:31,000000,江苏Vendor C技术有限公司,JS-TZ-T-ZC-000002,152.36935,张工,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,泰州市,,泰州市嘉和幸福里5栋2单元电梯,ZC_Repeat03,电梯,866094052604002,2025-07-08 21:40:30,323222,江苏Vendor C技术有限公司,JS-TZ-T-ZC-000001,152.3706,张工,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,汉中市,,汉中市南郑区仓储分拣中心办公楼,ZC_Repeat04,平层,866094058472065,2022-07-07 16:56:18,333333,盛世复兴技术(北京)有限公司,SX-HZ-T-SSFX-000012,139.99702,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,汉中市,,汉中市南郑区仓储分拣中心分拣区,ZC_Repeat04,平层,860374057041400,2023-10-24 11:40:31,332333,盛世复兴技术(北京)有限公司,SX-HZ-T-SSFX-000011,139.99702,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市（南高新）杨凌掌上明珠家具城2F-第三批,ZC_Repeat04,平层,868681049147893,2025-12-08 12:19:13,002200,盛世复兴技术(北京)有限公司,SX-XA-T-SSFX-000051,142.33969,,04.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,渭南市,,2019-BN2-渭南市华阴肯德基（主机）,ZC_Repeat02,电梯,861410049523540,2025-12-08 12:07:05,202222,江苏Vendor C技术有限公司,SX-WN-T-ZCTX-000154,144.64366,闫庚,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2021-BN1-柳州市城市职业学院地下停车场平层,ZC_Repeat03,平层,866094052834310,2025-12-08 23:39:16,003022,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000219,133.92905,姚强,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2021-BN1-柳州市城市职业学院货梯,ZC_Repeat03,电梯,866094052831779,2025-12-08 23:52:30,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000218,133.92905,姚强,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2021-BN1-柳州市城市职业学院客梯,ZC_Repeat03,电梯,866094052824170,2025-12-08 23:52:29,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000217,133.92905,姚强,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市（东区）浐灞新城4区（第二批）,ZC_Repeat01,平层,868681049091463,2025-12-08 23:38:16,002202,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000451,143.34866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市（东区）西苑大厦负一层9号（第二批）,ZC_Repeat04,平层,860374056937301,2025-12-08 17:27:50,002200,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000450,143.24532,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市肥西县新型家园13栋3单元西电梯,ZC_Repeat03,电梯,866094052621089,2025-12-08 23:34:00,020222,江苏Vendor C技术有限公司,AH-HF-T-ZC-000024,148.90344,鲍雪锋,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市肥西县新型家园13栋3单元东电梯,ZC_Repeat03,电梯,866094052552888,2025-12-08 23:33:08,020222,江苏Vendor C技术有限公司,AH-HF-T-ZC-000023,148.90349,鲍雪锋,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市肥西县新型家园13栋2单元西电梯,ZC_Repeat03,电梯,866094052552581,2025-12-08 23:34:54,020222,江苏Vendor C技术有限公司,AH-HF-T-ZC-000022,148.9037,鲍雪锋,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市（西区）高新医院员工食堂负一层（第二批）,ZC_Repeat04,平层,860374057044396,2025-12-08 18:40:03,000000,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000448,143.1058,,04.01.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市肥西县新型家园13栋2单元东电梯,ZC_Repeat03,电梯,866094052622749,2025-12-08 23:42:26,020222,江苏Vendor C技术有限公司,AH-HF-T-ZC-000021,148.90378,鲍雪锋,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市肥西县新型家园13栋1单元西电梯,ZC_Repeat03,电梯,866094052621055,2022-06-22 08:03:09,323222,江苏Vendor C技术有限公司,AH-HF-T-ZC-000020,148.90399,鲍雪锋,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼2单元电梯3,ZC_Repeat03,电梯,866094052624406,2025-12-08 23:56:24,020222,三维通信股份有限公司,866094052624406,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-延安文化交流中心酒店B1F配电间,ZC_Repeat03,电梯,866094052623176,2025-12-08 12:25:25,322222,三维通信股份有限公司,866094052623176,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-君华府B1F配电间,ZC_Repeat03,电梯,866094052525041,2025-12-08 12:33:03,322222,三维通信股份有限公司,866094052525041,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-紫玉明珠小区B1F车库（D114车位上方）,ZC_Repeat03,平层,866094052522766,2025-12-08 23:45:11,000000,三维通信股份有限公司,866094052522766,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-紫玉明珠小区B1F车库（E009车位上方）,ZC_Repeat03,平层,866094052522634,2025-12-08 12:12:19,003333,三维通信股份有限公司,866094052522634,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-紫玉明珠小区B1F车库（F007车位上方）,ZC_Repeat03,平层,866094052534423,2025-11-21 18:01:22,333333,三维通信股份有限公司,866094052534423,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-紫玉明珠小区B1F车库（B036车位上方）,ZC_Repeat03,平层,866094052604846,2025-12-08 12:09:44,333333,三维通信股份有限公司,866094052604846,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-紫玉明珠小区B1F车库（D005车位上方）,ZC_Repeat03,平层,866094052604903,2025-12-09 00:02:05,003000,三维通信股份有限公司,866094052604903,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-紫玉明珠小区B1F车库（A111车位上方）,ZC_Repeat03,平层,866094052534373,2025-11-22 06:22:13,333333,三维通信股份有限公司,866094052534373,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室4,ZC_Repeat03,平层,866094052623937,2025-12-09 00:02:30,003000,三维通信股份有限公司,866094052623937,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室5,ZC_Repeat03,平层,866094052522576,2025-12-08 23:57:14,000000,三维通信股份有限公司,866094052522576,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室6,ZC_Repeat03,平层,866094052623077,2025-12-08 23:19:46,000033,三维通信股份有限公司,866094052623077,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室7,ZC_Repeat03,平层,866094052522733,2025-12-08 12:04:33,333333,三维通信股份有限公司,866094052522733,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室8,ZC_Repeat03,平层,866094052623804,2025-12-09 00:01:47,003330,三维通信股份有限公司,866094052623804,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,鲁艺三号5B1F（16号楼北侧防火卷帘门外）,ZC_Repeat03,平层,866094052622996,2025-12-06 20:11:30,333333,三维通信股份有限公司,866094052622996,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,鲁艺三号4B1F（18号楼西南侧）,ZC_Repeat03,平层,866094052623408,2025-12-08 23:36:20,000000,三维通信股份有限公司,866094052623408,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,鲁艺三号3B1F（18号楼风机房内）,ZC_Repeat03,平层,866094052604861,2025-12-08 23:55:46,000000,三维通信股份有限公司,866094052604861,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,鲁艺三号2B1F（18号楼东侧通风管上））,ZC_Repeat03,平层,866094052623747,2025-12-09 00:01:02,000000,三维通信股份有限公司,866094052623747,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,鲁艺三号1B1F（17号楼西南上方通风管）,ZC_Repeat03,平层,866094052533854,2025-12-08 23:39:20,003000,三维通信股份有限公司,866094052533854,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际1号楼电梯1,ZC_Repeat03,电梯,866094052534118,2025-08-09 16:46:39,323222,三维通信股份有限公司,866094052534118,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际1号楼电梯2,ZC_Repeat03,电梯,866094052534290,2025-12-08 23:58:40,020222,三维通信股份有限公司,866094052534290,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际1号楼电梯1,ZC_Repeat03,电梯,866094052623192,2025-12-08 12:32:12,323222,三维通信股份有限公司,866094052623192,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼1单元电梯3,ZC_Repeat03,电梯,866094052534258,2025-12-08 12:03:35,323222,三维通信股份有限公司,866094052534258,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼1单元电梯2,ZC_Repeat03,电梯,866094052534084,2025-12-08 12:03:46,323222,三维通信股份有限公司,866094052534084,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼1单元电梯1,ZC_Repeat03,电梯,866094052623242,2025-10-21 04:03:38,323222,三维通信股份有限公司,866094052623242,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼3单元电梯3,ZC_Repeat03,电梯,866094052534126,2025-12-08 23:37:19,020222,三维通信股份有限公司,866094052534126,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼3单元电梯2,ZC_Repeat03,电梯,866094052624364,2025-12-08 23:47:26,020222,三维通信股份有限公司,866094052624364,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼3单元电梯1,ZC_Repeat03,电梯,866094052534159,2025-12-08 12:33:32,323222,三维通信股份有限公司,866094052534159,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼2单元电梯2,ZC_Repeat03,电梯,866094052623325,2025-12-08 23:57:02,020222,三维通信股份有限公司,866094052623325,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,长青国际2号楼2单元电梯1,ZC_Repeat03,电梯,866094052623424,2025-12-08 12:34:16,323222,三维通信股份有限公司,866094052623424,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-长青国际4（B2F2-125上方）,ZC_Repeat03,平层,866094052623721,2025-12-04 02:05:40,333333,三维通信股份有限公司,866094052623721,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,高第花苑2（天线接收位置3层竖井）,ZC_Repeat03,平层,866094052522717,2025-12-08 12:21:34,333333,三维通信股份有限公司,866094052522717,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,高第花苑1（酒店监控室竖井内）,ZC_Repeat03,平层,866094052623051,2025-12-08 12:25:51,333333,三维通信股份有限公司,866094052623051,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-翰林府4（C054车位）,ZC_Repeat03,平层,866094052623861,2025-12-08 12:43:03,333333,三维通信股份有限公司,866094052623861,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-翰林府3（C105车位）,ZC_Repeat03,平层,866094052553290,2024-06-18 09:20:12,333333,三维通信股份有限公司,866094052553290,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-翰林府2（D126车位）,ZC_Repeat03,平层,866094052525199,2025-12-08 23:59:24,303333,三维通信股份有限公司,866094052525199,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-翰林府1（B193车位）,ZC_Repeat03,平层,866094052623366,2025-12-08 12:26:12,000003,三维通信股份有限公司,866094052623366,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-锦绣华府2（B006车位上方）,ZC_Repeat03,平层,866094052623010,2025-12-08 23:51:19,000000,三维通信股份有限公司,866094052623010,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-锦绣华府（B006车位）,ZC_Repeat03,平层,866094052623457,2025-12-08 23:51:14,003333,三维通信股份有限公司,866094052623457,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-锦绣东方B1F车库（B1-017车库上方）,ZC_Repeat03,平层,866094052534522,2025-11-30 01:19:29,333333,三维通信股份有限公司,866094052534522,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,渭南市,,2019-BN2-渭南市韩城梁代村（主机）,ZC_Repeat02,电梯,861410049562241,2025-12-08 12:05:27,202222,江苏Vendor C技术有限公司,SX-WN-T-ZCTX-000153,150.99008,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室1,ZC_Repeat03,平层,866094052533888,2025-12-08 12:23:33,003333,三维通信股份有限公司,866094052533888,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室2,ZC_Repeat03,平层,866094052623788,2025-12-08 23:38:52,303000,三维通信股份有限公司,866094052623788,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,嘉丰国际地下室3,ZC_Repeat03,平层,866094052522675,2025-12-08 23:36:30,000003,三维通信股份有限公司,866094052522675,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-鲁艺二号3,ZC_Repeat03,平层,866094052623440,2025-12-08 23:35:35,000000,三维通信股份有限公司,866094052623440,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-鲁艺二号2,ZC_Repeat03,平层,866094052522592,2025-10-07 05:28:48,333333,三维通信股份有限公司,866094052522592,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-鲁艺二号1,ZC_Repeat03,平层,866094052525272,2025-10-06 18:35:28,333333,三维通信股份有限公司,866094052525272,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-长青国际B2F1,ZC_Repeat03,平层,866094052522691,2025-12-03 16:37:36,333333,三维通信股份有限公司,866094052522691,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-长青国际B1F车库1,ZC_Repeat03,平层,866094052522758,2025-12-08 12:02:25,333333,三维通信股份有限公司,866094052522758,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,延安市,,延安市-长青国际B1F车库2,ZC_Repeat03,平层,866094052522618,2025-12-08 23:47:18,000000,三维通信股份有限公司,866094052522618,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合肥市,,合肥市肥西县新型家园13栋1单元东电梯,ZC_Repeat03,电梯,866094052466899,2022-06-22 08:03:11,323222,江苏Vendor C技术有限公司,AH-HF-T-ZC-000019,148.90405,鲍雪锋,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,西安市（西区）莲湖名城世家B1F健身馆（第一批）,ZC_Repeat04,平层,860374057084491,2025-12-08 12:32:26,000000,江苏Vendor C技术有限公司,SX-XA-T-ZCTX-000447,150.99008,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,（高陵局）杨官寨惠民楼地下室（覆盖2-4号楼地下室）--（第二批）,ZC_Repeat03,平层,866094052623184,2025-12-09 00:01:30,003333,三维通信股份有限公司,866094052623184,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,渭南市,,2019-BN1-渭南市大荔幸福养老院（主机）,ZC_Repeat02,电梯,861410049506594,2025-12-08 23:48:48,202222,江苏Vendor C技术有限公司,SX-WN-T-ZCTX-000152,150.99008,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,（灞桥局）浐灞商务中心A座（包间内增补）--（第二批）,ZC_Repeat03,平层,866094052623218,2023-08-10 18:38:06,333333,三维通信股份有限公司,866094052623218,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,（新城北局）陕西建工第五建设集团有限公司（B2F地下停车场）--（第二批）,ZC_Repeat03,平层,866094052623846,2025-12-09 00:02:04,000303,三维通信股份有限公司,866094052623846,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期187#一单元西电梯,ZC_Repeat02,电梯,868681049139932,2025-12-09 00:00:45,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000191,152.64679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期187#一单元东电梯,ZC_Repeat02,电梯,861410049559395,2021-02-02 17:08:01,233222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000190,152.64679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期188#一单元北电梯,ZC_Repeat02,电梯,861410049558736,2025-12-09 00:00:23,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000189,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期188#一单元南电梯,ZC_Repeat02,电梯,861410049505877,2024-12-16 15:07:09,233222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000188,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期185#一单元北电梯,ZC_Repeat02,电梯,861410049531378,2025-12-08 23:56:56,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000187,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期185#一单元南电梯,ZC_Repeat02,电梯,861410049558819,2025-12-08 23:39:33,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000186,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期183#二单元东电梯,ZC_Repeat02,电梯,861410049535072,2025-12-08 23:34:28,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000185,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期183#一单元东电梯,ZC_Repeat02,电梯,861410049559155,2025-12-08 23:47:43,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000184,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期182#一单元东电梯,ZC_Repeat02,电梯,861410049561227,2021-02-19 03:05:55,233222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000183,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期181#二单元东电梯,ZC_Repeat02,电梯,861410049558488,2025-12-08 23:40:04,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000182,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期181#一单元东电梯,ZC_Repeat02,电梯,861410049560278,2024-12-14 16:35:50,233222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000181,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期186#二单元西电梯,ZC_Repeat02,电梯,861410049558124,2025-12-08 23:47:45,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000180,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期186#二单元东电梯,ZC_Repeat02,电梯,861410049521858,2025-12-08 23:55:36,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000179,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期186#一单元西电梯,ZC_Repeat02,电梯,861410049520637,2025-12-08 23:43:02,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000178,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期186#一单元东电梯,ZC_Repeat02,电梯,861410049520678,2024-03-12 09:46:20,233222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000177,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期207#二单元西电梯,ZC_Repeat02,电梯,861410049522963,2025-12-08 23:54:14,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000176,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期207#二单元东电梯,ZC_Repeat02,电梯,861410049560153,2025-12-08 23:33:31,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000175,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,淮安市,,淮安市绿地五期207#一单元西电梯,ZC_Repeat02,电梯,861410049559908,2025-12-08 23:45:53,200222,江苏Vendor C技术有限公司,JS-HA-T-ZC-000174,152.64679,,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
